"5207257",2011,20130208,3311,20110615,0349,"15375","","3","5","4","3311","0","0","0","","0","002","NORTH INDIAN CANYON DR","W VIA OLIVERA","229.00","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,4,"A","-","07",21658,"A","M","C","E","A","A","H","-","D","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-"
"5214811",2011,20121022,3311,20110613,1332,"15302","","1","5","4","3311","0","0","0","","0","005","PALM CANYON DR","VIA SALIDA","0.00","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21801,"A","M","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5214856",2011,20121105,3311,20110610,2217,"10884","331","5","5","4","3311","0","0","0","","0","001","TRAMWAY RD","NORTH PALM CANYON DR","19536.00","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"A","-","03",22350,"","N","F","J","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5214876",2011,20121105,3311,20110618,0055,"15642","3311","6","5","4","3311","0","0","0","","0","002","NORTH INDIAN CANYON DR","FARRELL","0.00","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","M","B","E","A","A","H","-","D","D","0","","","Y","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5214880",2011,20130612,3311,20110621,1052,"15306","3311","2","5","4","3311","0","0","0","","0","006","DINAH SHORE DR","RT 111","0.00","","Y","A","-","Y","RIV",8,111,"-","T",48.872,"I","5","S","N","0",0,0,2,"A","-","09",21801,"A","M","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5216314",2011,20121018,3311,20110407,0915,"15302","","4","5","4","3311","0","0","0","","0","001","RT 111","TRAMWAY RD","0.00","","Y","A","-","Y","RIV",8,111,"-","-",54.970,"H","-","S","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5217702",2011,20120919,3311,20110618,2113,"15642","3311","6","5","4","3311","0","0","0","","0","003","CALLE ALVARADO","E ANDREAS RD","0.00","N","N","A","-","N","",,,"","",,"","","","Y","3",0,1,1,"A","-","01",23152,"A","N","A","I","A","A","G","-","C","D","0","","","","","Y","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-"
"5217710",2011,20120919,3311,20110625,1840,"15397","NORTH","6","5","4","3311","0","0","0","","0","004","NORTH SUNRISE WY","FRANCIS DR","0.00","","Y","A","-","N","",,,"","",,"","","","Y","3",0,3,2,"A","-","09",21802,"A","N","A","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,1,2,0,0,0,0,0,0,"-","-"
"5217714",2011,20121108,3311,20110627,0312,"15690","","1","5","4","3311","0","0","0","","0","001","NORTH PALM CANYON DR","MONTE VISTA DR","179.00","N","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","08",22107,"","N","C","E","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5217718",2011,20130124,3311,20110617,1406,"15306","3311","5","5","4","3311","0","0","0","","0","","RT 111","GENE AUTRY TR","0.00","","Y","A","-","Y","RIV",8,111,"-","T",51.620,"H","-","S","N","3",0,2,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,1,1,0,0,0,0,0,0,"-","-"
"5217722",2011,20120919,3311,20110612,1036,"15602","DESER","7","5","4","3311","0","0","0","","0","003","INDIAN CANYON DR S","ARENAS RD","0.00","","Y","A","-","N","",,,"","",,"","","","Y","3",0,2,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,2,0,0,0,0,0,0,0,"-","-"
"5217726",2011,20121030,3311,20110628,0859,"15306","3311","2","5","4","3311","0","0","0","","0","006","RAMON RD","PASEO DOROTEA","0.00","","Y","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5217730",2011,20121108,3311,20110628,0925,"15302","","2","5","4","3311","0","0","0","","0","003","SUNRISE WY","AMADO RD","213.00","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"D","-","00",,"","N","E","I","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5227445",2011,20130219,3311,20110711,1313,"15652","3311","1","5","4","3311","0","0","0","","0","001","VIA MIRALESTE","VISTA CHINO","16.00","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","D","C","A","B","-","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-"
"5227449",2011,20130408,3311,20110703,2325,"15375","","7","5","4","3311","0","0","0","","0","006","S GENE AUTRY TR","E SUNNY DUNES RD","0.00","","Y","A","-","Y","RIV",8,111,"-","T",49.121,"I","5","S","Y","4",0,6,2,"A","-","12",22450,"A","F","D","C","A","A","H","-","D","D","0","","","","","Y","","D","22",0,0,6,0,0,0,0,0,0,"-","-"
"5227453",2011,20130219,3311,20110707,1227,"15652","3311","4","5","4","3311","0","0","0","","0","004","CERRITOS DR","EL ALAMEDA","218.00","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-"
"5229091",2011,20120625,3311,20110526,1600,"15302","","4","5","4","3311","0","0","0","","0","003","SUNRISE WY","RAMON RD","414.00","N","N","A","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","09",21804,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-"
"5229095",2011,20121023,3311,20110531,1555,"15602","","2","5","4","3311","0","0","0","","0","","HWY 111","AVENIDA CABALLEROS","2640.00","W","N","A","-","Y","RIV",8,111,"-","T",53.880,"H","-","N","Y","4",0,1,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","08",0,0,1,0,0,0,0,0,0,"-","-"
"5229203",2011,20121029,3311,20110604,1526,"15789","3311","6","5","4","3311","0","0","0","","0","005","EAST RAMON RD","CALLE AMIGO","156.00","E","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","08",22103,"","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5229207",2011,20121128,3311,20110609,1650,"15306","3311","4","5","4","3311","0","0","0","","0","006","RAMON RD","COMPADRE RD","0.00","","Y","A","-","N","",,,"","",,"","","","Y","3",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","Y","","Y","","C","02",0,1,0,0,0,0,0,0,1,"-","-"
"5229211",2011,20121029,3311,20110610,1613,"15789","DESER","5","5","4","3311","0","0","0","","0","002","NORTH SUNRISE WY","E RACQUET CLUB RD","0.00","","Y","A","-","N","",,,"","",,"","","","N","3",0,2,2,"A","-","08",22107,"","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,1,1,0,0,0,0,0,0,"-","-"
"5229215",2011,20121126,3311,20110605,0407,"15627","","7","5","4","3311","0","0","0","","0","004","GENE AUTRY TR","SALVIA RD","775.00","S","N","A","G","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","03",22350,"","M","A","C","A","A","D","H","D","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5229258",2011,20121128,3311,20110603,0902,"15602","3311","5","5","4","3311","0","0","0","","0","006","PALM CANYON DR E","FARRELL DR","0.00","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21801,"A","N","A","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5229262",2011,20121203,3311,20110610,0723,"15602","DESER","5","5","4","3311","0","0","0","","0","006","RT 111","CAMINO PAROCELA","100.00","N","N","A","-","Y","RIV",8,111,"-","T",49.260,"H","-","N","N","0",0,0,1,"D","-","00",,"","M","E","I","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5229266",2011,20130124,3311,20110613,1040,"15302","","1","5","4","3311","0","0","0","","0","006","RT 111","SKYWEST DR","0.00","","Y","A","-","Y","RIV",8,111,"-","T",51.500,"H","-","S","N","4",0,1,1,"A","-","03",22350,"","N","F","A","A","A","H","-","A","A","0","","","Y","","Y","","C","02",0,0,1,0,0,0,0,0,1,"-","-"
"5229270",2011,20121109,3311,20110601,0038,"15690","","3","5","4","3311","0","0","0","","0","002","SUNNYVIEW DR","MOLINO RD","36.00","S","N","G","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","01",23152,"A","N","E","I","A","A","H","-","D","D","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5229274",2011,20121012,3311,20110603,1502,"15652","3311","5","5","4","3311","0","0","0","","0","006","RAMON RD","CROSSLEY RD","0.00","","Y","A","-","N","",,,"","",,"","","","Y","3",0,1,3,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,1,0,0,0,0,0,0,0,"-","-"
"5229278",2011,20121012,3311,20110611,2138,"15416","DESER","6","5","4","3311","0","0","0","","0","003","AVENIDA CABALLEROS","E AMADO RD","421.00","S","N","A","-","N","",,,"","",,"","","","N","3",0,1,2,"A","-","11",21954,"A","N","G","B","D","A","H","-","D","D","0","Y","","","","Y","","N","60",0,1,0,0,1,0,0,0,0,"-","-"
"5234096",2011,20121231,9630,20110621,1415,"12477","","2","2","4","3311","0","1","1","","2","010","RT 10","NORTH INDIAN CANYON DR","1056.00","W","N","A","-","Y","RIV",8,10,"-","-",32.930,"H","-","W","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-"
"5240082",2011,20130522,9630,20110715,1020,"18647","","5","1","4","3311","0","1","1","","2","010","RT 10","NORTH INDIAN CANYON DR","4224.00","W","N","A","-","Y","RIV",8,10,"-","-",32.330,"H","-","W","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","1","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5251468",2011,20121024,3311,20110617,0636,"15495","DESER","5","5","4","3311","0","0","0","","0","005","SOUTH PALM CANYON DR","E MESQUITE AV","197.00","N","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","07",21658,"A","N","E","I","A","A","H","-","B","A","0","","","","","Y","","-","",0,0,0,0,0,0,0,0,0,"-","-"
"5251472",2011,20121024,3311,20110630,1305,"10969","3311","4","5","4","3311","0","0","0","","0","004","N CIVIC DR","E TAHQUITZ CANYON WY","281.00","N","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","09",21804,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","-","",0,0,0,0,0,0,0,0,0,"-","-"
"5251619",2011,20130418,3311,20110708,1153,"15652","3311","5","5","4","3311","0","0","0","","0","004","RT 111","SUNRISE WY","342.00","W","N","A","-","Y","RIV",8,111,"-","T",52.940,"H","-","N","Y","2",0,2,2,"A","-","09",21804,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",2,0,0,0,0,0,0,0,0,"-","-"
"5251623",2011,20121105,3311,20110706,1320,"15306","3311","3","5","4","3311","0","0","0","","0","003","CALL EL SEGUNDO","RAMON RD","27.00","N","N","A","-","N","",,,"","",,"","","","N","4",0,2,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,2,0,0,0,0,0,0,"-","-"
"5251627",2011,20130502,3311,20110705,1200,"15306","3311","2","5","4","3311","0","0","0","","0","004","NORTH SUNRISE WY","PASEO EL MIRADOR","13.00","S","N","A","-","N","",,,"","",,"","","","N","3",0,1,2,"A","-","09",21800,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,1,0,0,0,0,0,0,0,"-","-"
"5251631",2011,20130213,3311,20110707,2201,"15484","3","4","5","4","3311","0","0","0","","0","003","LA PLAZA","LA PLAZA 150","0.00","","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"B","-","22",,"","M","B","C","A","A","H","-","C","D","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5251639",2011,20130213,3311,20110704,0111,"15375","","1","5","4","3311","0","0","0","","0","005","CAMINO PAROCELA","WARM SANDS DR","191.00","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","03",22350,"","M","B","C","A","A","H","-","D","-","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5251643",2011,20121105,3311,20110715,1325,"15495","RIVER","5","5","4","3311","0","0","0","","0","003","NORTH PALM CANYON DR","W ANDREAS RD","81.00","N","N","A","-","N","",,,"","",,"","","","N","2",0,1,2,"A","-","11",21954,"A","F","G","B","D","A","H","-","A","A","0","Y","","","","Y","","N","60",1,0,0,0,1,0,0,0,0,"-","-"
"5251647",2011,20121107,3311,20110716,0526,"15484","2","6","5","4","3311","0","0","0","","0","002","LOUELLA RD","AVENIDA CABALLEROS","0.00","","Y","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","12",22450,"A","N","G","B","B","A","H","-","B","D","0","Y","","","","Y","","A","01",0,0,1,0,1,0,0,0,0,"-","-"
"5251651",2011,20121107,3311,20110715,1122,"15161","","5","5","4","3311","0","0","0","","0","002","NORTH SUNRISE WY","TACHEVAH DR","99.00","S","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5251655",2011,20130213,3311,20110709,1936,"15642","3311","6","5","4","3311","0","0","0","","0","002","N HERMOSA DR","FRANCIS DR","0.00","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"B","-","22",,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5251659",2011,20130213,3311,20110714,1723,"15397","SOUTH","4","5","4","3311","0","0","0","","0","005","E MESQUITE AV","SAGEBRUSH RD","26.00","","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","09",21801,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-"
"5251663",2011,20130315,3311,20110710,1523,"15789","3311","7","5","4","3311","0","0","0","","0","006","E MESQUITE AV","RT 111","0.00","","Y","A","-","Y","RIV",8,111,"-","T",48.872,"I","5","S","N","4",0,1,2,"A","-","09",21801,"A","N","A","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,1,0,0,0,0,0,0,"-","-"
"5251667",2011,20130213,3311,20110709,0333,"15638","3311","6","5","4","3311","0","0","0","","0","004","E AMADO RD","E AMADO RD 1733","20.00","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"D","-","00",,"","M","E","I","A","A","H","-","C","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5256439",2011,20121203,3311,20110812,1039,"15652","3311","5","5","4","3311","0","0","0","","0","002","SUNRISE WY","VISTA CHINO","45.00","N","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"C","-","18",,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,1,0,0,0,0,0,0,"-","-"
"5256443",2011,20130220,3311,20110725,2500,"15824","3311","1","5","4","3311","0","0","0","","0","001","SAN RAFAEL AV","VIRGINIA RD","44.00","W","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","08",22107,"","M","B","E","A","A","H","-","D","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5258616",2011,20130209,3311,20110702,2005,"15306","3311","6","5","4","3311","0","0","0","","0","005","SOUTH SUNRISE WY","RAMON RD","0.00","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","M","C","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5260735",2011,20130227,3311,20110816,1715,"10301","","2","5","4","3311","0","0","0","","0","006","E TAHQUITZ CANYON WAY","S FARRELL DR","0.00","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-"
"5260739",2011,20121207,3311,20110810,1512,"15602","DESER","3","5","4","3311","0","0","0","","0","006","DINAH SHORE DR","CROSSLEY RD","0.00","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21801,"A","N","A","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5263495",2011,20120423,3311,20110419,1555,"","","2","5","4","3311","0","0","0","","0","","VISTA CHINO","FARRELL DR","0.00","","Y","A","-","N","",,,"","",,"","","","Y","3",0,3,3,"A","-","09",21806,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,3,0,0,0,0,0,0,0,"-","-"
"5267235",2011,20130102,9630,20110630,1815,"19860","","4","2","4","3311","0","1","1","","2","010","RT 10","PALM DR","5280.00","W","N","A","-","Y","RIV",8,10,"-","-",35.140,"H","-","E","Y","0",0,0,1,"A","-","04",21703,"","N","E","J","A","A","C","-","A","D","1","","","","","Y","","A","08",0,0,0,0,0,0,0,0,0,"-","-"
"5269202",2011,20130603,3311,20110710,0555,"5631","","7","5","4","3311","0","0","0","","0","004","RT 10","GENE AUTRY TR","0.00","","Y","A","-","Y","RIV",8,10,"-","-",35.853,"R","1","E","N","0",0,0,2,"A","-","04",21703,"","N","C","C","A","A","D","-","A","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"EF","-"
"5269206",2011,20121129,3311,20110717,1105,"15765","DESER","7","5","4","3311","0","0","0","","0","005","INDIAN CANYON DR","EAST RAMON RD","0.00","","Y","A","-","N","",,,"","",,"","","","N","3",0,3,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","Y","","Y","","C","06",0,2,1,0,0,0,0,0,3,"-","-"
"5269210",2011,20130529,3311,20110717,1052,"15480","","7","5","4","3311","0","0","0","","0","006","GENE AUTRY TR","EAST PALM CANYON DR","0.00","","Y","A","-","Y","RIV",8,111,"-","-",47.790,"H","-","S","N","4",0,1,2,"D","-","00",,"","N","A","G","A","A","H","-","A","A","0","","Y","","","Y","","-","- ",0,0,1,0,0,0,1,0,0,"-","-"
"5269277",2011,20121129,3311,20110723,1606,"15546","","6","5","4","3311","0","0","0","","0","003","NORTH INDIAN CANYON DR","AMADO RD","315.00","N","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","01",23152,"A","N","B","E","A","A","A","-","A","D","0","","","","","Y","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-"
"5280540",2011,20130214,3311,20110727,1433,"15302","","3","5","4","3311","0","0","0","","0","001","ROSA PARKS","JIMINEZ CIR","18.00","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"A","-","08",22107,"","N","A","I","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5280589",2011,20121128,3311,20110728,0454,"10958","","4","5","4","3311","0","0","0","","0","006","E MESQUITE AV","NUEVA VISTA DR","296.00","W","N","A","-","N","",,,"","",,"","","","Y","3",0,1,1,"A","-","01",23152,"A","N","E","I","A","A","H","-","D","D","0","","","","","Y","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-"
"5280721",2011,20130314,3311,20110812,1755,"15579","","5","5","4","3311","0","0","0","","0","004","NORTH SUNRISE WY","E VISTA CHINO","0.00","","Y","A","-","Y","RIV",8,111,"-","T",52.870,"H","-","S","N","4",0,1,2,"A","-","09",21453,"B","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","A","01",0,0,1,0,1,0,0,0,0,"-","-"
"5280725",2011,20130603,3311,20110806,1416,"15789","3311","6","5","4","3311","0","0","0","","0","004","RT 111","NORTH SUNRISE WY","1056.00","E","N","A","-","Y","RIV",8,111,"-","T",52.750,"H","-","S","N","0",0,0,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5280745",2011,20130222,3311,20110808,2356,"15375","","1","5","4","3311","0","0","0","","0","006","EL CIELO RD","BARISTO RD","721.00","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","07",21658,"A","M","-","I","A","A","H","-","C","D","0","","","","","Y","Y","B","01",0,0,0,0,0,0,0,0,0,"-","-"
"5281102",2011,20130214,3311,20110613,0003,"15477","3311","1","5","4","3311","0","0","0","","0","006","EAST RAMON RD","VELLA RD","90.00","W","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","07",21658,"A","M","E","I","A","A","H","-","C","A","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5288241",2011,20121105,3311,20110719,1620,"15302","","2","5","4","3311","0","0","0","","0","006","DINAH SHORE DR","CROSSLEY RD","0.00","","Y","A","-","N","",,,"","",,"","","","Y","4",0,4,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,4,0,0,0,0,0,0,"-","-"
"5288395",2011,20130315,3311,20110801,1328,"15652","3311","1","5","4","3311","0","0","0","","0","004","RT 111","VISTA CHINO","97.00","E","N","B","-","Y","RIV",8,111,"-","T",52.480,"H","-","S","Y","3",0,1,2,"A","-","07",21658,"A","N","C","C","A","A","H","-","A","D","0","","","Y","","Y","","A","01",0,1,0,0,0,0,0,0,1,"-","-"
"5288399",2011,20130308,3311,20110802,1433,"15652","3311","2","5","4","3311","0","0","0","","0","004","GENE AUTRY TRL","VIA ESCUELA","282.00","N","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","06",21755,"","N","C","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5288442",2011,20121207,3311,20110807,1612,"15789","3311","7","5","4","3311","0","0","0","","0","006","DINAH SHORE DR","CROSSLEY RD","0.00","","Y","A","-","N","",,,"","",,"","","","N","4",0,2,2,"A","-","12",21453,"A","N","D","C","A","-","H","-","A","A","0","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-"
"5288446",2011,20130226,3311,20110806,1904,"15642","3311","6","5","4","3311","0","0","0","","0","001","TRAMWAY RD","NORTH PALM CANYON DR","13200.00","","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"B","-","22",,"","M","B","I","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5288458",2011,20121207,3311,20110807,2341,"15579","","7","5","4","3311","0","0","0","","0","","ALEJO RD","INDIAN CANYON DR","28.00","W","N","A","-","N","",,,"","",,"","","","Y","3",0,1,1,"A","-","03",22350,"","N","E","I","A","B","H","-","C","A","0","","","","","Y","","A","07",0,1,0,0,0,0,0,0,0,"-","-"
"5288478",2011,20130226,3311,20110803,1223,"15546","","3","5","4","3311","0","0","0","","0","","S CALLE ENCILIA","E TAHQUITZ CANYON WY","0.00","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","01",23152,"A","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5291205",2011,20110921,3311,20110318,2354,"15652","","5","5","4","3311","0","0","0","","0","005","SOUTH PALM CANYON DR","MESQUITE AV","209.00","N","N","A","-","N","",,,"","",,"","","","Y","1",1,0,1,"B","-","22",,"","N","E","I","A","A","H","-","C","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-"
"5295890",2011,20121210,3311,20110829,1139,"15765","DESER","1","5","4","3311","0","0","0","","0","006","EAST RAMON RD","CROSSLEY RD","0.00","","Y","A","-","N","",,,"","",,"","","","N","3",0,1,3,"A","-","09",21801,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-"
"5295894",2011,20130304,3311,20110803,1243,"15302","","3","5","4","3311","0","0","0","","0","003","NORTH INDIAN CANYON DR","E TAHQUITZ CANYON WY","0.00","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5302322",2011,20121206,3311,20110826,1143,"15824","3311","5","5","4","3311","0","0","0","","0","005","SOUTH SUNRISE WY","EAST PALM CANYON DR","355.00","S","N","A","-","N","",,,"","",,"","","","Y","3",0,2,2,"A","-","09",21804,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,1,1,0,0,0,0,0,0,"-","-"
"5302350",2011,20130410,3311,20110829,1715,"10301","","1","5","4","3311","0","0","0","","0","006","EAST PALM CANYON DR","S GENE AUTRY TR","0.00","W","N","B","-","Y","RIV",8,111,"-","-",47.770,"H","-","S","Y","4",0,2,4,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,2,0,0,0,0,0,0,"-","-"
"5302354",2011,20121206,3311,20110823,1750,"10884","3311","2","5","4","3311","0","0","0","","0","001","NORTH INDIAN CANYON DR","RADIO RD","0.00","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","12",22450,"A","F","D","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-"
"5303204",2011,20130304,3311,20110825,1502,"15824","3311","4","5","4","3311","0","0","0","","0","002","TAMARISK RD","ARQUILLA RD","170.00","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
"5303216",2011,20130328,3311,20110824,0007,"10884","3311","3","5","4","3311","0","0","0","","0","001","RT 111","GATEWAY DR","1320.00","N","N","A","-","Y","RIV",8,111,"-","-",55.510,"H","-","S","Y","0",0,0,2,"A","-","07",21658,"A","M","B","C","A","A","H","-","D","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5303240",2011,20121205,3311,20110818,1313,"15652","3311","4","5","4","3311","0","0","0","","0","006","RAMON RD","EL CIELO RD","0.00","","Y","A","-","N","",,,"","",,"","","","Y","2",0,2,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","Y","","Y","","C","02",1,0,1,0,0,0,0,0,1,"-","-"
"5303248",2011,20130304,3311,20110827,2225,"10301","","6","5","4","3311","0","0","0","","0","BIL","NORTH PALM CANYON DR","AMADO RD","0.00","","Y","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","M","B","C","A","A","H","-","C","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-"
"5303252",2011,20130304,3311,20110831,1835,"2055","","3","5","4","3311","0","0","0","","0","001","TRAMWAY RD","NORTH PALM CANYON DR","1.00","W","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-"
